global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
47,train,42,-16.249693305248552,-0.03149165369234216,516,516,73.99279703835184,-36.33823954412179,nan,nan,nan,nan,24768,True
48,train,43,64.07560461358099,0.12417752832089339,516,516,69.11789059084515,-35.19186125984488,nan,nan,nan,nan,25284,True
49,train,44,11.619110800971141,0.022517656591029344,516,516,61.8420298450677,-34.08065035176832,nan,nan,nan,nan,25800,True
50,train,45,35.91762944207328,0.06960780899626604,516,516,64.44854896382768,-33.36157337824503,nan,nan,nan,nan,26316,True
51,train,46,77.85375344039902,0.15087936713255623,516,516,56.6957712506139,-32.683883548707,nan,nan,nan,nan,26832,True
52,train,47,13.924901665072246,0.026986243536961718,516,516,55.733015629672266,-31.5312973103782,nan,nan,nan,nan,27348,True
53,train,48,13.566562717729823,0.026291788212654696,516,516,54.80503861479057,-30.318517548169275,nan,nan,nan,nan,27864,True
54,train,49,52.88039310459803,0.1024813819856551,516,516,52.14274504018385,-29.128551191137742,nan,nan,nan,nan,28380,True
55,eval,0,-41.11071262380102,-0.07967192368953686,516,0,nan,nan,nan,nan,nan,nan,0,False
56,eval,1,-41.11071262380102,-0.07967192368953686,516,0,nan,nan,nan,nan,nan,nan,0,False
