global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
47,train,42,-24.767852565725775,-0.047999714274662354,516,516,1528.2908971032432,-192.30239596108134,nan,nan,nan,nan,24768,True
48,train,43,-54.38967942037712,-0.10540635546584713,516,516,1979.2051013088965,-186.71869223247202,nan,nan,nan,nan,25284,True
49,train,44,-32.08717223249642,-0.062184442311039576,516,516,2401.368523176326,-181.7697006935297,nan,nan,nan,nan,25800,True
50,train,45,-20.177885262423857,-0.03910442880314701,516,516,1576.6822918440944,-180.52700326609056,nan,nan,nan,nan,26316,True
51,train,46,59.964940761959426,0.1162111255076733,516,516,2138.6290960977244,-176.4618397941885,nan,nan,nan,nan,26832,True
52,train,47,37.52386193630616,0.07272066266726,516,516,2376.332194069559,-170.11093142605569,nan,nan,nan,nan,27348,True
53,train,48,-67.11050794770367,-0.13005912392965827,516,516,1074.3219215333925,-168.00436849372332,nan,nan,nan,nan,27864,True
54,train,49,-17.11988412373834,-0.03317807000724485,516,516,1479.788488284562,-160.90902922874272,nan,nan,nan,nan,28380,True
55,eval,0,-15.852660910889192,-0.03072221106761471,516,0,nan,nan,nan,nan,nan,nan,0,False
56,eval,1,-15.852660910889192,-0.03072221106761471,516,0,nan,nan,nan,nan,nan,nan,0,False
