global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
45,train,40,-51.60000000000046,-0.1000000000000009,516,516,0.1213334955693793,-0.8698461319124976,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.2040562907219395,23736,True
46,train,41,-51.60000000000046,-0.1000000000000009,516,516,0.06973300917302402,-0.869842064473056,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.16554850536261417,24252,True
47,train,42,-51.60000000000046,-0.1000000000000009,516,516,0.051489639338268355,-0.8698595636343771,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.13413832472391832,24768,True
48,train,43,-51.60000000000046,-0.1000000000000009,516,516,0.0620928422014081,-0.869840372324914,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.10858527019388917,25284,True
49,train,44,-51.60000000000046,-0.1000000000000009,516,516,0.07492252109146337,-0.8698291012714076,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.08783818986411243,25800,True
50,train,45,-51.60000000000046,-0.1000000000000009,516,516,0.22161186569597746,-0.8698277987482012,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.07101806221428768,26316,True
51,train,46,-51.60000000000046,-0.1000000000000009,516,516,0.08789589694906892,-0.8698432022748992,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.05739654778221319,26832,True
52,train,47,-51.60000000000046,-0.1000000000000009,516,516,0.054880683859692914,-0.8698395906492721,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.04637435165977524,27348,True
53,train,48,-51.60000000000046,-0.1000000000000009,516,516,0.07992808323248846,-0.8698323836853338,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.03746080862776947,27864,True
54,train,49,-51.60000000000046,-0.1000000000000009,516,516,0.07349005234251774,-0.8698313951261284,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.03025575207777379,28380,True
55,eval,0,-51.60000000000046,-0.1000000000000009,516,0,nan,nan,nan,nan,nan,nan,0,False
56,eval,1,-51.60000000000046,-0.1000000000000009,516,0,nan,nan,nan,nan,nan,nan,0,False
